date,content,sentiment_result,polarity,subjectivity,sentiment
2022-12-24 13:44:53+00:00,"The return trip from Odoeran back to Omole is good aside alternation. Akiode inward VIS is slow due to fuel queue at NNPC coupled with massive turning at VIS, better movement inward River Valley, Isheri Olowora.    ","{'polarity': 0.12916666666666665, 'subjectivity': 0.4791666666666667, 'sentiment': 'Positive'}",0.12916666666666665,0.4791666666666667,Positive
2022-12-24 16:51:29+00:00,"    EkoBridge inw Alaka and Stadium bridge is ok, but approaching Ojuelegba B/stop is a little delay due to B/stop activities, from there to Domalong bridge, Fadeyi, Onipanu Anthony down to Independent Tunnel is ok.","{'polarity': 0.07599206349206349, 'subjectivity': 0.326984126984127, 'sentiment': 'Positive'}",0.07599206349206349,0.326984126984127,Positive
2022-12-24 16:51:30+00:00,"Inw Odoiyalaro,  Ojota interchange is busy. Proceeding to Ketu, Mile12, Owode Elede, Owode Onirin, Odogun, Majidun is ok, but approaching Ogolonto is alternation delays. Inw Agric, Haruna, Benson is ok, but approaching Ikorodu roundabout is steady movement .","{'polarity': 0.21111111111111114, 'subjectivity': 0.3, 'sentiment': 'Positive'}",0.21111111111111114,0.3,Positive
2022-12-24 16:51:33+00:00,"R/journey from Ikorodu roundabout inward Mile12 bridge is ok, from there to Ketu is busy due to Market activities, from there to Fadeyi is good.    ","{'polarity': 0.29374999999999996, 'subjectivity': 0.44375000000000003, 'sentiment': 'Positive'}",0.29374999999999996,0.44375000000000003,Positive
2022-12-24 16:56:46+00:00,"    Mashalashi to Idioro is ok, from there to Olosa, Luth junction, Ojuwoye is busy. Proceeding Olorunshogo, Challenge, Cappa, Oshodi under bridge is ok, from there to Bolade junction is busy due to Market activities.","{'polarity': 0.21500000000000002, 'subjectivity': 0.395, 'sentiment': 'Positive'}",0.21500000000000002,0.395,Positive
2022-12-24 16:56:47+00:00,"Inw Ladipo, Shogunle, PWD, Airport u-turn is good, but approaching Airport bus stop is slightly busy. Inw Ikeja Along, IleZik, Cement, Dopemu U/Bridge, AdeAlu, Araromi is ok. Approaching IyanaIpaja under bridge is busy. Proceeding Pleasure is ok, but approaching IleEpo ","{'polarity': 0.2375, 'subjectivity': 0.275, 'sentiment': 'Positive'}",0.2375,0.275,Positive
2022-12-24 16:56:48+00:00," due to Market activities, from there to Super and AbuleEgbais good.    ","{'polarity': 0.30277777777777776, 'subjectivity': 0.5472222222222222, 'sentiment': 'Positive'}",0.30277777777777776,0.5472222222222222,Positive
2022-12-24 17:04:56+00:00,"    Sabo roundabout inward Alaka is slow due to the market activities, while return journey is equally slow movement due to alternation at Sabo roundabout. Better movement from Alaka inward Itamaga, but little slow at Itamaga due to alternation.","{'polarity': -0.12031250000000002, 'subjectivity': 0.41562499999999997, 'sentiment': 'Negative'}",-0.12031250000000002,0.41562499999999997,Negative
2022-12-24 17:04:56+00:00,"Return journey is good. Good movement from Itamaga down to Maya, and from Maya to connect GSM is steady, but slow at Adamo due to the bus stop activities, return journey is okay. From Adamo down to Isiwu, Imota and Agbowa both inward and outward are good.","{'polarity': 0.22561728395061723, 'subjectivity': 0.46141975308641986, 'sentiment': 'Positive'}",0.22561728395061723,0.46141975308641986,Positive
2022-12-24 17:04:58+00:00,The stretch of Itamaga roundabout to Ijede through Elepe and Igbodu both inward and outward are good.    ,"{'polarity': 0.7, 'subjectivity': 0.6000000000000001, 'sentiment': 'Positive'}",0.7,0.6000000000000001,Positive
2022-12-24 17:08:05+00:00,    Noted,"{'polarity': 0.0, 'subjectivity': 0.0, 'sentiment': 'Neutral'}",0.0,0.0,Neutral
2022-12-24 18:05:44+00:00,"      Good movement from Otedola inward Kara likewise the return journey from Kara back to Otedola  Slow movement from River valley inward Kosoko due to commercial activities. Better movement inward VIS, Omole junction to connect Agidingbi","{'polarity': 0.12916666666666665, 'subjectivity': 0.3125, 'sentiment': 'Positive'}",0.12916666666666665,0.3125,Positive
2022-12-24 18:05:45+00:00,"Omole inward Excellence, Ogba, Odo eran is okay aside alternation delay The return trip from Odo eran back to Ogba, Omole is good aside alternation.  Grammar school inward VIS is steady due to massive turning and fuel queue at NNPC  Vis inward Kosoko, River valley is good.","{'polarity': 0.2773809523809524, 'subjectivity': 0.5107142857142858, 'sentiment': 'Positive'}",0.2773809523809524,0.5107142857142858,Positive
2022-12-24 18:30:44+00:00,"      A HCB has broken down at Chisco inw Ikate, taking up a lane but with minimal effect on traffic.   Effort is on to fix the tyre and get it off the road. Men strategically located.         ","{'polarity': -0.21851851851851853, 'subjectivity': 0.4296296296296296, 'sentiment': 'Negative'}",-0.21851851851851853,0.4296296296296296,Negative
2022-12-24 18:37:08+00:00,        A container laden truck lost control and ran into the median housing the Traffic light and Traffic Cam.   It has blocked access to the road and counter-flow has since been activated.        ,"{'polarity': 0.4, 'subjectivity': 0.7, 'sentiment': 'Positive'}",0.4,0.7,Positive
2022-12-24 18:44:43+00:00,"          Traffic is gd from Lekki Toll thru Oniru, Civic Center, 1004, inw the Falomo Ramp, Falomo Bridge, descending to Alfred Rewane.       ","{'polarity': -0.1, 'subjectivity': 0.1, 'sentiment': 'Negative'}",-0.1,0.1,Negative
2022-12-24 18:44:45+00:00,"Traffic is gd on Alfred Rewane all the way thru Bayo Kuku jnctn, Osborne all the way to Ilubirin merging point proceeding to Adeniji.        ","{'polarity': 0.0, 'subjectivity': 0.0, 'sentiment': 'Neutral'}",0.0,0.0,Neutral
2022-12-24 18:50:05+00:00,"      Traffic is gd from Adeniji proceeding to the Third Mainland bridge proper to Adekunle, Unilag Waterfront, Ilaje inw the Exit point of the bridge.        ","{'polarity': 0.0, 'subjectivity': 0.05, 'sentiment': 'Neutral'}",0.0,0.05,Neutral
2022-12-24 18:50:07+00:00,"      Traffic is gd leaving the Third Mainland bridge thru Olopomeji, then a bit slow inw Ifako and Ogudu approaching Oando by Alapere where vehicles are queuing for fuel.        ","{'polarity': -0.10000000000000002, 'subjectivity': 0.13333333333333333, 'sentiment': 'Negative'}",-0.10000000000000002,0.13333333333333333,Negative
2022-12-24 19:05:17+00:00,      Charity Inward and outward Abbattoir is good to go.  Charity Inward Social club Rd is good but slightly busy on the return journey due to alternation.   Charity connecting Abule egba MOBIL is equally calm.,"{'polarity': 0.2847222222222222, 'subjectivity': 0.4486111111111111, 'sentiment': 'Positive'}",0.2847222222222222,0.4486111111111111,Positive
2022-12-25 06:08:40+00:00,"        Ijora Oloopa through the High bridge inward Total is good to go, Sifax through 7up bridge inward Total, there are Tankers on one lane while  other vehicles use the 2nd lane.","{'polarity': 0.1225, 'subjectivity': 0.5025000000000001, 'sentiment': 'Positive'}",0.1225,0.5025000000000001,Positive
2022-12-25 06:08:40+00:00,"Total up inward RRS is good to go, Danlami up inward Area B, there are Export Trucks on one lane while the other lane is good to go for other vehicles, Movement out of Apapa thru the Marine bridge to connect both Ijora and Iganmu is very appreciable at the moment.  ","{'polarity': 0.22499999999999998, 'subjectivity': 0.5, 'sentiment': 'Positive'}",0.22499999999999998,0.5,Positive
2022-12-25 07:05:07+00:00,"      From Iyana Ipaja, Adealu, Pako, Goye intersection, Dopemu underneath the bridge, to Cement is looking good, Dopemu bridge inward Akowonjo roundabout, ShaSha roundabout, Cele, Shobo, Kwara, Jimoh, Vulcanizer, Micom, Bakery, Ogunlana to ","{'polarity': 0.7, 'subjectivity': 0.6000000000000001, 'sentiment': 'Positive'}",0.7,0.6000000000000001,Positive
2022-12-25 07:05:08+00:00,"...Egbeda in good shape, Goye intersection inward Alaguntan Alimosho road, Akiwowo to Moshalasi inward and outward are still encouraging, Swipha, Oniwaya, Agbotikuyo axis is also looking good.         ","{'polarity': 0.7, 'subjectivity': 0.6000000000000001, 'sentiment': 'Positive'}",0.7,0.6000000000000001,Positive
2022-12-25 07:18:28+00:00,      There is an overnight impediment of a loaded truck at Cele bridge inward Ago with tyre problem occupying almost half of the road. There is free movement at that location due to festive period while movement from Ago junction inward R,"{'polarity': 0.03611111111111112, 'subjectivity': 0.44722222222222224, 'sentiment': 'Positive'}",0.03611111111111112,0.44722222222222224,Positive
2022-12-25 07:18:28+00:00," inward and outward also in good shape, vehicular movement from Ago roundabout inward Pako /Chemist is good to go while the entire stretch of Iyana Isolo road from Oke AFA enroute Pako, Kogberegbe, Omonide, Ile ibadan, Ishaga, College up to Aye in good shape.","{'polarity': 0.5249999999999999, 'subjectivity': 0.6062500000000001, 'sentiment': 'Positive'}",0.5249999999999999,0.6062500000000001,Positive
2022-12-25 07:18:29+00:00,"Vehicular movement from Aye inward Limca, LASUSTECH, Daleko both inward and outward also in good shape.         ","{'polarity': 0.7, 'subjectivity': 0.6000000000000001, 'sentiment': 'Positive'}",0.7,0.6000000000000001,Positive
2022-12-25 07:31:07+00:00,"        Good to go along Inner Marina Road From UBA Roundabout, NNPC, Kakawa junction towards Cathedral Church to Nitel intersection is Good while entire stretch of Broad street from General Hospital to Book Shop Tinubu Square ","{'polarity': 0.2520833333333333, 'subjectivity': 0.4673611111111111, 'sentiment': 'Positive'}",0.2520833333333333,0.4673611111111111,Positive
2022-12-25 07:31:08+00:00,...Martin's junction inward Apongbon is in Good shape while All other Area is looking Good.         ,"{'polarity': 0.425, 'subjectivity': 0.525, 'sentiment': 'Positive'}",0.425,0.525,Positive
2022-12-25 07:41:04+00:00,"        A fatal accident after Ifako before Car wash inward Island that involved PSP LAWMA compactor and a yellow bus and as a result of that, it has generated traffic backwards Ogudu.","{'polarity': 0.0, 'subjectivity': 0.0, 'sentiment': 'Neutral'}",0.0,0.0,Neutral
2022-12-25 07:41:22+00:00,Effort is on for recovery while our officers are on scene managing the situation effectively.  Please drive with caution always.          ,"{'polarity': 0.6, 'subjectivity': 0.8, 'sentiment': 'Positive'}",0.6,0.8,Positive
2022-12-25 08:04:22+00:00,May the Joy and Peace of Christmas be with you throughout the year.  Wishing you a Season of Blessing.  Merry Christmas and Happy New Year in Advance.                         ,"{'polarity': 0.5787878787878787, 'subjectivity': 0.5515151515151515, 'sentiment': 'Positive'}",0.5787878787878787,0.5515151515151515,Positive
2022-12-25 08:11:10+00:00,"      From Odogun, Ajegunle, Thomas, Irawo, Weigh bridge, owode Onirin, Owode Elede, Mile12 to Ajelogo in and out, Mile12 to Kosofe is gtg.","{'polarity': 0.0, 'subjectivity': 0.0, 'sentiment': 'Neutral'}",0.0,0.0,Neutral
2022-12-25 08:11:10+00:00,"From Kosofe, Mile12, Owode Elede, Owode Onirin, weigh Bridge, Irawo, Thomas, Ajegunle to Odogun is gtg.         ","{'polarity': 0.0, 'subjectivity': 0.0, 'sentiment': 'Neutral'}",0.0,0.0,Neutral
2022-12-25 11:25:28+00:00,"     Movement on the stretch of Dolphin, Osborne Road in and outward Ilubirin is good.       ","{'polarity': 0.7, 'subjectivity': 0.6000000000000001, 'sentiment': 'Positive'}",0.7,0.6000000000000001,Positive
2022-12-25 11:25:29+00:00,"Alfred Rewane Road is also in better shape in and outward just slight delay approaching Bayo Kuku, Golden gate and NNPC intersections due to alternation.       ","{'polarity': 0.10166666666666666, 'subjectivity': 0.3083333333333333, 'sentiment': 'Positive'}",0.10166666666666666,0.3083333333333333,Positive
2022-12-25 11:25:30+00:00,"Gerrard, Alexander Road is moving at a faster pace but slightly busy at Alexander roundabout. Awolowo Road is calm just busy by the filling stations but no cause for alarm.  Obalende ubridge is slightly busy but moving.         ","{'polarity': 0.15, 'subjectivity': 0.41250000000000003, 'sentiment': 'Positive'}",0.15,0.41250000000000003,Positive
2022-12-25 12:46:37+00:00,    There's a brokendown LT bus with mechanical fault just before the exit of the BRT corridor at Ajayi farm inward Ile Zik affecting movement along the corridor. The owner is working on it.       ,"{'polarity': 0.0, 'subjectivity': 0.0, 'sentiment': 'Neutral'}",0.0,0.0,Neutral
2022-12-25 13:39:25+00:00,"      An accident involving a 4matic Benz and a mini truck has occured at Ilubirin inward Adeniji. Effect on traffic is minimal, nonetheless, effort has commenced towards evacuation.          ","{'polarity': -0.1, 'subjectivity': 0.6, 'sentiment': 'Negative'}",-0.1,0.6,Negative
2022-12-25 13:49:44+00:00,      The scene of the earlier reported accident involving a 4matic Benz and a mini truck at Ilubirin inward Adeniji has now been cleared.       ,"{'polarity': 0.0, 'subjectivity': 0.5, 'sentiment': 'Neutral'}",0.0,0.5,Neutral
2022-12-25 14:36:32+00:00,"      Movement on Obafemi Awolowo Way by Shoprite, is busy at this hour, due to the influx of vehicles into Ikeja Shopping Mall.   Meanwhile, structure is in place with the arrangement of cones to streamline traffic within that area. ","{'polarity': -0.012499999999999997, 'subjectivity': 0.3375, 'sentiment': 'Negative'}",-0.012499999999999997,0.3375,Negative
2022-12-25 14:37:24+00:00,Movement in other areas within Alausa is good.          ,"{'polarity': 0.2875, 'subjectivity': 0.48750000000000004, 'sentiment': 'Positive'}",0.2875,0.48750000000000004,Positive
2022-12-25 14:51:34+00:00,"      Report of a broken  loaded flat body trailer in front of Access bank, inward Toll Gate. The vehicle developed a fuel injection problem and has only a little effect on traffic on the corridor. ","{'polarity': -0.10250000000000001, 'subjectivity': 0.465, 'sentiment': 'Negative'}",-0.10250000000000001,0.465,Negative
2022-12-25 14:52:00+00:00,"Nonetheless, earnest effort has commenced towards getting it out of the way.        ","{'polarity': 0.0, 'subjectivity': 0.0, 'sentiment': 'Neutral'}",0.0,0.0,Neutral
2022-12-25 14:59:03+00:00,"      A truck laden with container has broken down with mechanical fault at Gate, inward Pako.  It's effect on traffic is obvious, however, effort is being made towards evacuation.          ","{'polarity': -0.1851851851851852, 'subjectivity': 0.3962962962962963, 'sentiment': 'Negative'}",-0.1851851851851852,0.3962962962962963,Negative
2022-12-25 15:06:56+00:00,"        A minor accident between a Sienna car and a truck has occured at Akiode, inward Omole gate.  Effect on traffic is trivia, however, effort is being made to get them  out of the way.       ","{'polarity': -0.05, 'subjectivity': 0.2, 'sentiment': 'Negative'}",-0.05,0.2,Negative
2022-12-25 15:49:01+00:00,"        The scene of the earlier reported accident involving a Sienna car and a truck at Akiode, inward Omole gate has now been cleared.  The road now supports full capacity use.         ","{'polarity': 0.175, 'subjectivity': 0.525, 'sentiment': 'Positive'}",0.175,0.525,Positive
2022-12-25 16:50:29+00:00,      Movement from Pen Cinema to Fagba is good. Moving  inward Ishaga is equally good.  Movement  towards Toyin/Giwa  from Iju-Ishaga Roundabout is a steady flow.  Movement outward Iju is slightly busy  up to Alamutu. ,"{'polarity': 0.4166666666666667, 'subjectivity': 0.5, 'sentiment': 'Positive'}",0.4166666666666667,0.5,Positive
2022-12-25 16:50:46+00:00,"Further movement to Fagba intersection is slow, due to alternation delays.  Jonathan Coker through the level crossing is steady upto  Iju road.","{'polarity': -0.06458333333333335, 'subjectivity': 0.44375, 'sentiment': 'Negative'}",-0.06458333333333335,0.44375,Negative
2022-12-25 16:51:02+00:00,"Movement to Agege-Pen Cinema is fast.  College Road is good at the moment, however, movement around Ajayi, Yahaya Abatan and Haruna is slow, due to alternation delays.   There are no impediments on these roads for now.         ","{'polarity': 0.11874999999999997, 'subjectivity': 0.49375, 'sentiment': 'Positive'}",0.11874999999999997,0.49375,Positive
2022-12-25 16:56:26+00:00,5:55PM]       Movement from 7&amp;8 inward Osolo-way down to Asa-afariogun intersection is good. Movement inward Aswani and Aye is also good. Aye inward Aswani to Asa-afariogun intersection and 7&amp;8 is moving  good to go. ,"{'polarity': 0.4861111111111111, 'subjectivity': 0.5222222222222224, 'sentiment': 'Positive'}",0.4861111111111111,0.5222222222222224,Positive
2022-12-25 16:57:39+00:00,".  Apakun inward International Airport down to Nahco is fast, as well as movement from Nahco to 7&amp;8 inward Oshodi.  Movement from Asa-afariogun intersection to Eleganzer, enruote Canoe, to connect NNPC road is steady.","{'polarity': 0.05277777777777777, 'subjectivity': 0.3472222222222222, 'sentiment': 'Positive'}",0.05277777777777777,0.3472222222222222,Positive
2022-12-25 16:57:51+00:00,"Mubostic inward Canoe is also a steady flow, but approaching Canoe proper is a slow moving traffic. Movement around Alhaji Lookman Atobajeun and Swimming pool is good.  Movement from Hollandia way to Eleganzer enroute Jesus house to connect Osolo-way is also good.   ","{'polarity': 0.2111111111111111, 'subjectivity': 0.3666666666666667, 'sentiment': 'Positive'}",0.2111111111111111,0.3666666666666667,Positive
2022-12-25 18:03:06+00:00,"     Generally, This area is still looking very calm at the moment.   The stretch of Abule egba-Ajegunle corridor both inward and outward is good.   Oja Oba, Charity and all its adjoining routes is equally good to go.","{'polarity': 0.46, 'subjectivity': 0.6687500000000001, 'sentiment': 'Positive'}",0.46,0.6687500000000001,Positive
2022-12-25 18:03:07+00:00,"Ilepo corridor both in and out is also in a good shape. Though, the impediments at Ilepo inward Iyana Ipaja  are still on ground yet to be for evacuated but the","{'polarity': 0.7, 'subjectivity': 0.6000000000000001, 'sentiment': 'Positive'}",0.7,0.6000000000000001,Positive
2022-12-25 18:03:09+00:00,Situation is still very much under control with our officers well positioned doing the needful.           ,"{'polarity': 0.26, 'subjectivity': 0.26, 'sentiment': 'Positive'}",0.26,0.26,Positive
2022-12-25 18:14:28+00:00,     Good vehicular movement within  ojodu berger.  Appreciable movement on Lagos Ibadan expressway from otedola inward Kara likewise the return trip from Kara back to otedola.,"{'polarity': 0.35, 'subjectivity': 0.30000000000000004, 'sentiment': 'Positive'}",0.35,0.30000000000000004,Positive
2022-12-25 18:14:29+00:00,"Good movement on Oba Ogunnusi road from river valley to omole likewise on the return trip from omole back to river valley, Isheri  olowora asides the alternation delays,","{'polarity': 0.35, 'subjectivity': 0.30000000000000004, 'sentiment': 'Positive'}",0.35,0.30000000000000004,Positive
2022-12-25 18:14:30+00:00,"there is an appreciable movement from omole inward excellence,ogba all through to odoeran.  The return trip from odoeran back to omole is equally  doing the needful accordingly.           ","{'polarity': 0.0, 'subjectivity': 0.125, 'sentiment': 'Neutral'}",0.0,0.125,Neutral
2022-12-25 18:26:42+00:00,     Present situation at Eko Hotel axis. It's busy but very much under control.             ,"{'polarity': 0.12, 'subjectivity': 0.18666666666666668, 'sentiment': 'Positive'}",0.12,0.18666666666666668,Positive
2022-12-25 18:40:25+00:00,     Traffic movement from under bridge towards Ado road is good likewise the return journey.  Traffic under bridge towards Abraham Adesanya is good while Adesanya towards Ogombo road is also good.,"{'polarity': 0.6999999999999998, 'subjectivity': 0.6000000000000001, 'sentiment': 'Positive'}",0.6999999999999998,0.6000000000000001,Positive
2022-12-25 18:40:26+00:00,"Adesanya  stretch Ogidan to palace is good.After palace to ShopRite is slow moving due to the alternation from ShopRite stretch Majek, Awoyaya towards Eleko to T-junction is good.  The return journey from T-junction stretch Eleko, Awoyaya towards Ogidan,","{'polarity': 0.09166666666666663, 'subjectivity': 0.4583333333333333, 'sentiment': 'Positive'}",0.09166666666666663,0.4583333333333333,Positive
2022-12-25 18:40:28+00:00,Adesanya to Under bridge is good to go.   No record of impediment at the moment. Personnels are on ground doing the needful.           ,"{'polarity': 0.7, 'subjectivity': 0.6000000000000001, 'sentiment': 'Positive'}",0.7,0.6000000000000001,Positive
2022-12-26 06:03:23+00:00,"      Gd Morning Lagos, let's bring you up to speed on traffic from the length and breadth of the metropolis.        ","{'polarity': 0.0, 'subjectivity': 0.0, 'sentiment': 'Neutral'}",0.0,0.0,Neutral
2022-12-26 06:07:58+00:00,"      Traffic is gd coming in to Lagos from Kara thru Berger, Otedola, Alausa, Conoil thru Toll Gate, Motorways, Ojota bridge past Chinatown, Alapere, Ogudu to Olopomeji.        ","{'polarity': -0.25, 'subjectivity': 0.25, 'sentiment': 'Negative'}",-0.25,0.25,Negative
2022-12-26 06:12:17+00:00,"       Traffic is gd from Ajuwon Rd thru Elliot, to Ishaga R/About.   Traffic is from Toyin inw Ishaga as well.   Ishaga thru Balogun, Gudugba, Lonlo, St Kizito approaching Fagba is very gd        ","{'polarity': 0.1, 'subjectivity': 0.15, 'sentiment': 'Positive'}",0.1,0.15,Positive
2022-12-26 06:17:34+00:00,        Cele inw Ago Jnctn is gd; Ago Palace way in/out is gd; Cele link bridge inw Ijesha is gd; In/Out of Nwachukwu drive is gd;       ,"{'polarity': 0.0, 'subjectivity': 0.0, 'sentiment': 'Neutral'}",0.0,0.0,Neutral
2022-12-26 06:22:53+00:00,        Traffic is gd in/out of VI.  Ahmadu Bello is gd; Adeola Odeku is gd; Adetokunbo Ademola is gd; Ajose Adeogun is gd; Akin Adesola is gd; Aboyade Cole is gd.        ,"{'polarity': 0.0, 'subjectivity': 0.0, 'sentiment': 'Neutral'}",0.0,0.0,Neutral
2022-12-26 06:58:42+00:00,"    A lone accident of a Trailer due to brake failure at Asa Afariogun intersection by Osolo Way, rammed into a Complex &amp; also damage the traffic light. Effort is on for evacuation.Officers are on ground doing the needful.     ","{'polarity': -0.08541666666666667, 'subjectivity': 0.44375000000000003, 'sentiment': 'Negative'}",-0.08541666666666667,0.44375000000000003,Negative
2022-12-26 07:01:21+00:00,"    ""Drive With Reason This Holiday Season"".                               ","{'polarity': 0.0, 'subjectivity': 0.0, 'sentiment': 'Neutral'}",0.0,0.0,Neutral
2022-12-26 07:14:51+00:00,"    Good movement on Oba Ogunnusi road from River Valley inward Omole junction to connect Agidingbi. Omole inward Excellence, Ogba &amp; Odoeran is good aside traffic light alternation. Wemco in and out is good.","{'polarity': 0.625, 'subjectivity': 0.625, 'sentiment': 'Positive'}",0.625,0.625,Positive
2022-12-26 07:14:51+00:00,Return journey from Odoeran back to River Valley &amp; Isheri Olowora is good aside alternation delays.    ,"{'polarity': 0.35, 'subjectivity': 0.30000000000000004, 'sentiment': 'Positive'}",0.35,0.30000000000000004,Positive
2022-12-26 07:30:38+00:00,      Good movement from Adekunle on 3rd Mainland bridge inward Adeniji down to Simpson under the bridge. Obalende bridge inward Onikan bridge descending Flag House is good. CMS bridge to connect UBA is good while return journey ,"{'polarity': 0.3888888888888889, 'subjectivity': 0.4177777777777779, 'sentiment': 'Positive'}",0.3888888888888889,0.4177777777777779,Positive
2022-12-26 07:30:39+00:00,...Apogbon bridge inward CMS down to State House is good. State House inward McWen bridge down to Bonny Camp is good.,"{'polarity': 0.2777777777777778, 'subjectivity': 0.5355555555555556, 'sentiment': 'Positive'}",0.2777777777777778,0.5355555555555556,Positive
2022-12-26 07:32:00+00:00,A lone accident of a Toyota Camry on Obalende bridge by Osborne / Ikoyi exit with no effect on traffic. They (Casualties) have been rushed to a nearby hospital while effort is on to moved the vehicle off the road. ,"{'polarity': 0.0, 'subjectivity': 0.0, 'sentiment': 'Neutral'}",0.0,0.0,Neutral
2022-12-26 07:32:02+00:00,The stretch of Ilubirin inward Adeniji to connect Adekunle on 3rd Mainland bridge is good. Osborne Road inward Emergency point is good. Ilubirin to link Carter bridge is good. Sandgrouse inward Sura ascending Simpson bridge is good.      ,"{'polarity': 0.5599999999999999, 'subjectivity': 0.4800000000000001, 'sentiment': 'Positive'}",0.5599999999999999,0.4800000000000001,Positive
2022-12-26 07:39:54+00:00,"    Isheri roundabout to Egbeda down to Moshalasi roundabout is good. Return journey is good for now. In/out of Akowonjo from Egbeda intersection is good. Moshalasi inw Abesan R/abt, Abule Egun and the return journey back to Moshalasi is gd.","{'polarity': 0.3888888888888889, 'subjectivity': 0.4177777777777779, 'sentiment': 'Positive'}",0.3888888888888889,0.4177777777777779,Positive
2022-12-26 07:39:55+00:00,"Pleasure to Iyanaipaja overhead bridge, Araromi, Goye, Dopemu is very good. Return journey is good for now.    ","{'polarity': 0.8049999999999999, 'subjectivity': 0.6900000000000002, 'sentiment': 'Positive'}",0.8049999999999999,0.6900000000000002,Positive
2022-12-26 07:44:07+00:00,      Both sides of 3rd Mainland Bridge is good. Iyana-oworo inward Olopomeji and Gbagada Express is good. Gbagada Express inward Car Wash and Oworoshoki back to 3MB is good.    ,"{'polarity': 0.41999999999999993, 'subjectivity': 0.36000000000000004, 'sentiment': 'Positive'}",0.41999999999999993,0.36000000000000004,Positive
2022-12-26 07:49:56+00:00,    Movement from Odo Ogun down to Mile12 is good.  Movement from under Mile12 bridge inw Ajelogo in and out is good.  Ascending and descending Mile12 bridge inw Kosofe down to Iyana School good.  Return journey from Iyana School back to Mile12 is gd.,"{'polarity': 0.2981481481481481, 'subjectivity': 0.39629629629629637, 'sentiment': 'Positive'}",0.2981481481481481,0.39629629629629637,Positive
2022-12-26 07:49:57+00:00,Ascending and descending Mile12 bridge inw Owode Onirin down to Odo Ogun is good.    ,"{'polarity': 0.2722222222222222, 'subjectivity': 0.44444444444444453, 'sentiment': 'Positive'}",0.2722222222222222,0.44444444444444453,Positive
2022-12-26 10:14:02+00:00,    Free flow of traffic in and out of the entire axis at the moment. From Carter Bridge inw Eyin Eyo down to Balogun is good for now. Martins is also good. Return journey on the stretch is good for now.     ,"{'polarity': 0.39074074074074067, 'subjectivity': 0.5856481481481483, 'sentiment': 'Positive'}",0.39074074074074067,0.5856481481481483,Positive
2022-12-26 11:37:16+00:00,"    Ajasa Command, Ekoro is good. Agbelekale, Ileiwe, Command are good. Adefemi, Church round about, Oluwaga, Amule are all good. Steady movement from Ishefun road inward Megida.     ","{'polarity': 0.4133333333333333, 'subjectivity': 0.54, 'sentiment': 'Positive'}",0.4133333333333333,0.54,Positive
2022-12-26 15:07:15+00:00,        A lone accident involving a Lexus car at Ajayi farm inward Ikeja Along affecting vehicular movement. Effort is on for recovery while our officers are on ground ensuring sanity at the location.        ,"{'polarity': 0.0, 'subjectivity': 0.0, 'sentiment': 'Neutral'}",0.0,0.0,Neutral
2022-12-26 17:02:30+00:00,"      Movement is appreciable from Bonny camp R/abt inwards Law school,  Law school into 1004 first gate is Steady due to alternation delays.  Moving on to 1004 second gate,  Sandfill down to Lekki phase 1 is good.","{'polarity': 0.1623015873015873, 'subjectivity': 0.42817460317460315, 'sentiment': 'Positive'}",0.1623015873015873,0.42817460317460315,Positive
2022-12-26 17:02:31+00:00,"It is Slow and steady from Lekki phase 1 inwards Marwa due to fuel queue from Pinnacle Filling station dispensing fuel.   At the moment, it's free movement from Marwa towards Ikate.","{'polarity': 0.03541666666666665, 'subjectivity': 0.51875, 'sentiment': 'Positive'}",0.03541666666666665,0.51875,Positive
2022-12-26 17:02:32+00:00,Ikate connecting the beach road gathering momentum due to high influx into ELEGUSHI beach as a result of festive period.  Ikate to Chisco all through to Ajah and back from Ajah to marwa in good shape.,"{'polarity': 0.18375, 'subjectivity': 0.37875000000000003, 'sentiment': 'Positive'}",0.18375,0.37875000000000003,Positive
2022-12-26 17:02:33+00:00,"Importantly, more Influx is still expected into ELEGUSHI beach via ikate and Chisco once the backlog at Marwa is sorted out.  Ajah is better, Inwards Addo road connecting Badore road is Ok likewise the RJ.","{'polarity': 0.35, 'subjectivity': 0.475, 'sentiment': 'Positive'}",0.35,0.475,Positive
2022-12-26 17:02:34+00:00,"Connecting Ajah Jubilee bridge through Abraham Adesanya down to Sangotedo is good.  It is Slightly busy at Sangotedo due to alternation delays.  Moving on to Abijo, Eko-akete, Awoyaya down to Lakowe is appreciable.         ","{'polarity': 0.07277777777777776, 'subjectivity': 0.37055555555555564, 'sentiment': 'Positive'}",0.07277777777777776,0.37055555555555564,Positive
2022-12-26 18:18:12+00:00,     Good movement from ubridge inward Ado Road likewise return journey is good. Under bridge to Abraham Adesanya is good but a bit slow connecting Ogombo due to tricycle riders activities.      ,"{'polarity': 0.3349999999999999, 'subjectivity': 0.515, 'sentiment': 'Positive'}",0.3349999999999999,0.515,Positive
2022-12-26 18:18:13+00:00,"Adesanya towards Ogidan to Patron is good. After patron to ShopRite is slow due to alternation. ShopRite to Majek, Awoyaya towards Eleko to T-junction is good.      ","{'polarity': 0.24374999999999997, 'subjectivity': 0.49375, 'sentiment': 'Positive'}",0.24374999999999997,0.49375,Positive
